,gender,age,income,transaction_frequency,average_transaction_amount,click_rate,completion_rate,offer_received_A,offer_received_B,offer_received_C,offer_received_D,offer_received_E,offer_received_F,offer_received_G,offer_received_H,offer_received_I,offer_received_J,offer_viewed_A,offer_viewed_B,offer_viewed_C,offer_viewed_D,offer_viewed_E,offer_viewed_F,offer_viewed_G,offer_viewed_H,offer_viewed_I,offer_viewed_J,cluster_0,cluster_1,cluster_2
14081,0.0,0.4457831325301205,0.1111111111111111,0.4444444444444444,0.021402308016036507,0.8,0.8,0.25,0.25,0.0,0.0,0.4,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.3333333333333333,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2472,0.0,0.3132530120481928,0.6555555555555556,0.19444444444444442,0.263336592527901,1.0,1.0,0.0,0.0,0.0,0.25,0.2,0.0,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.3333333333333333,0.0,0.75,0.0,0.0,0.25,0.0,1.0,0.0
6738,0.0,0.3012048192771084,0.4111111111111111,0.25,0.0072676171420274025,0.5,0.25,0.0,0.0,0.25,0.25,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0
6891,0.0,0.3132530120481928,0.04444444444444445,0.1111111111111111,0.006235187277116975,0.6666666666666666,0.16666666666666666,0.0,0.0,0.5,0.0,0.0,0.0,0.75,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.2,0.0,0.0,0.0,1.0
12199,0.0,0.24096385542168677,0.25555555555555554,0.3055555555555555,0.031130629841507645,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.0
7943,1.0,0.1204819277108434,0.5,0.5,0.04540599473817629,0.5,0.8333333333333334,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.2,0.25,1.0,0.0,0.0
12910,0.0,0.2650602409638554,0.12222222222222223,0.5833333333333333,0.0064540490482413535,1.0,0.75,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.2,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.2,0.0,0.0,1.0,0.0
9685,0.0,0.5662650602409639,0.47777777777777775,0.16666666666666666,0.009771782547382256,0.6666666666666666,0.0,0.25,0.25,0.5,0.0,0.0,0.0,0.25,0.2,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.2,0.0,0.0,0.0,0.0,1.0
4206,1.0,0.40963855421686746,0.5666666666666667,0.05555555555555555,0.03955966066405298,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.25,1.0,0.0,0.0
6371,0.0,0.10843373493975902,0.09999999999999998,0.3055555555555555,0.004856861525078684,0.6666666666666666,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10350,0.0,0.40963855421686746,0.4555555555555556,0.3055555555555555,0.008102823705189312,0.6,0.4,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.2,0.0,0.75,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.2,0.0,0.25,0.0,0.0,1.0
9361,0.0,0.49397590361445787,0.6,0.25,0.04692818275116102,0.8,0.6,0.0,0.25,0.25,0.0,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.0,1.0
10348,1.0,0.6626506024096386,0.28888888888888886,0.08333333333333333,0.02273314579780126,1.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.0,0.0
232,1.0,0.6144578313253012,0.9777777777777777,0.05555555555555555,0.05991538751190556,0.5,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.25,1.0,0.0,0.0
8258,1.0,0.6987951807228916,0.08888888888888885,0.25,0.006280717557214335,1.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.2,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.2,0.0,0.0,1.0,0.0,0.0
7561,1.0,0.28915662650602414,0.24444444444444446,0.3333333333333333,0.0322612798192571,1.0,1.0,0.0,0.0,0.0,0.25,0.4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.6666666666666666,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9795,0.0,0.2650602409638554,0.0222222222222222,0.19444444444444442,0.011359716987997938,0.75,0.25,0.25,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6168,1.0,0.7349397590361446,0.4444444444444444,0.08333333333333333,0.052059568372944676,0.3333333333333333,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.0,0.0
11475,0.0,0.674698795180723,0.6555555555555556,0.1388888888888889,0.05025361596562341,1.0,0.3333333333333333,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0
3596,0.0,0.5301204819277109,0.43333333333333335,0.1111111111111111,0.03521828692936408,1.0,0.75,0.0,0.0,0.0,0.0,0.2,0.25,0.25,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.25,0.25,0.2,0.0,0.0,0.0,1.0,0.0
6288,0.0,0.2530120481927711,0.6111111111111112,0.16666666666666666,0.05888541874321662,1.0,0.6666666666666666,0.5,0.0,0.25,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.5,0.0,0.25,0.0,0.6666666666666666,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.0
4632,1.0,0.4337349397590361,0.6111111111111112,0.0,0.0,1.0,0.0,0.0,0.25,0.25,0.0,0.2,0.25,0.0,0.0,0.2,0.0,0.0,0.25,0.25,0.0,0.3333333333333333,0.25,0.0,0.0,0.2,0.0,1.0,0.0,0.0
125,0.0,0.28915662650602414,0.5555555555555556,0.08333333333333333,0.03967779328268399,1.0,0.3333333333333333,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0
7641,0.0,0.060240963855421686,0.43333333333333335,0.19444444444444442,0.006480417936328628,0.4,0.0,0.25,0.0,0.25,0.0,0.2,0.0,0.0,0.0,0.2,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0
6229,0.0,0.3975903614457831,0.3555555555555555,0.05555555555555555,0.009745941037056728,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1296,0.0,0.7710843373493976,0.9444444444444445,0.16666666666666666,0.061986399982280116,0.6,0.6,0.0,0.25,0.5,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0
1976,1.0,0.45783132530120485,0.6222222222222222,0.41666666666666663,0.0542110586897616,0.8,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0.0,0.0
13863,0.0,0.3493975903614458,0.04444444444444445,0.1388888888888889,0.00886437637052296,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,1.0
14591,1.0,0.3132530120481928,0.23333333333333328,0.2222222222222222,0.028343522271690257,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.2,0.0,0.25,1.0,0.0,0.0
10267,0.0,0.5060240963855421,0.21111111111111114,0.1388888888888889,0.004026845637583893,0.6,0.0,0.0,0.0,0.25,0.5,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0
12772,1.0,0.5903614457831325,0.6444444444444445,0.16666666666666666,0.06248846361146181,0.75,0.25,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.2,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.0,0.0
5750,0.0,0.5060240963855421,0.4444444444444444,0.05555555555555555,0.009502292511130309,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.2,0.0,0.0,0.0,1.0,0.0
8152,0.0,0.4457831325301205,0.8333333333333334,0.1388888888888889,0.07587658094668528,0.8333333333333334,0.6666666666666666,0.0,0.5,0.25,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1.0
3086,1.0,0.37349397590361444,0.6333333333333333,0.1111111111111111,0.05205218508428024,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.2,0.2,0.0,1.0,0.0,0.0
13565,0.0,0.3614457831325302,0.1111111111111111,0.3333333333333333,0.0061059797254893276,0.6,0.2,0.0,0.25,0.5,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0
6882,1.0,0.3614457831325302,0.21111111111111114,0.25,0.005749120773374877,0.3333333333333333,0.0,0.5,0.0,0.25,0.25,0.2,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13607,0.0,0.08433734939759038,0.34444444444444444,0.6944444444444444,0.007294393868917094,0.8333333333333334,0.16666666666666666,0.25,0.5,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1.0,0.0
7673,1.0,0.4819277108433735,0.4666666666666667,0.41666666666666663,0.04086650275765832,1.0,1.0,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,1.0,0.0,0.0
3345,0.0,0.1204819277108434,0.2222222222222222,0.5,0.016544719348892383,0.5,0.5,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.2,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8172,0.0,0.37349397590361444,0.4444444444444444,0.3055555555555555,0.010509104601735342,0.6,0.6,0.25,0.0,0.0,0.0,0.2,0.25,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.3333333333333333,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13780,0.0,0.7831325301204819,0.3222222222222222,0.5,0.00811423424221617,0.6,0.4,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.2,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0
5870,0.0,0.1204819277108434,0.4111111111111111,0.19444444444444442,0.00684430859193302,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1.0
6506,0.0,0.02409638554216867,0.47777777777777775,0.5555555555555556,0.006670432143885531,0.8,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,1.0
2797,1.0,0.45783132530120485,0.9888888888888888,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
918,0.0,0.3012048192771084,0.6444444444444445,0.05555555555555555,0.04482025383746429,1.0,0.5,0.0,0.25,0.0,0.25,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.25,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.0
1646,1.0,0.6024096385542169,0.5,0.1388888888888889,0.04675836711187898,0.75,0.75,0.0,0.25,0.0,0.0,0.2,0.25,0.0,0.0,0.2,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.2,0.0,1.0,0.0,0.0
5122,0.0,0.6144578313253012,0.19999999999999996,0.2222222222222222,0.00918665692072563,0.6,0.0,0.5,0.0,0.25,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0
5126,0.0,0.6385542168674699,0.28888888888888886,0.1111111111111111,0.006368086473076838,0.0,0.0,0.0,0.0,0.5,0.25,0.2,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13170,0.0,0.2650602409638554,0.24444444444444446,0.41666666666666663,0.03249828338538552,1.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.25,0.0,1.0,0.0
4621,0.0,0.4819277108433735,0.30000000000000004,0.08333333333333333,0.03893946441624029,0.5,0.5,0.0,0.0,0.0,0.0,0.2,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,1.0
6809,0.0,0.6144578313253012,0.7444444444444444,0.19444444444444442,0.06398463432153378,0.5,0.75,0.25,0.0,0.0,0.25,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
364,0.0,0.012048192771084348,0.0222222222222222,0.16666666666666666,0.005456250323018881,0.8333333333333334,0.0,0.25,0.0,0.25,0.0,0.0,0.5,0.25,0.2,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.25,0.2,0.0,0.0,0.0,0.0,1.0
11479,0.0,0.5301204819277109,0.4,0.08333333333333333,0.03549146860994825,1.0,0.5,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.2,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.0
2125,1.0,0.5301204819277109,0.4555555555555556,0.16666666666666666,0.05125848155285328,0.6666666666666666,0.6666666666666666,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.2,0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.0,0.0
8150,0.0,0.24096385542168677,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.4,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.6666666666666666,0.25,0.25,0.0,0.0,0.0,0.0,1.0,0.0
12315,0.0,0.1204819277108434,0.38888888888888884,0.16666666666666666,0.0059066309315495315,1.0,0.0,0.5,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12761,0.0,0.49397590361445787,0.15555555555555556,0.4722222222222222,0.02920915857870825,0.6666666666666666,1.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8717,1.0,0.8795180722891567,0.8555555555555555,0.3055555555555555,0.05090441930099051,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.2,0.0,1.0,0.0,0.0
13013,1.0,0.7831325301204819,0.7333333333333333,0.2222222222222222,0.0651870556183135,1.0,0.75,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.0,0.0
55,1.0,0.5180722891566265,0.9111111111111111,0.05555555555555555,0.07447892440250738,1.0,0.4,0.0,0.0,0.25,0.0,0.0,0.25,0.5,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.5,0.0,0.0,0.25,1.0,0.0,0.0
638,0.0,0.49397590361445787,0.34444444444444444,0.05555555555555555,0.03649190422397945,1.0,0.16666666666666666,0.0,0.0,0.75,0.0,0.0,0.0,0.25,0.0,0.2,0.25,0.0,0.0,0.75,0.0,0.0,0.0,0.25,0.0,0.2,0.25,0.0,1.0,0.0
302,1.0,0.4698795180722891,0.5888888888888889,0.3055555555555555,0.05257371374721365,1.0,0.8,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6000000000000001,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6000000000000001,0.0,1.0,0.0,0.0
10958,0.0,0.5542168674698795,0.7555555555555556,0.027777777777777776,0.05203003521828693,1.0,0.2,0.75,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.0,0.0,0.0,1.0,0.0
5811,0.0,0.5301204819277109,0.3666666666666667,0.4444444444444444,0.003758555385739916,0.8,0.2,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.4,0.0,0.0,0.0,0.0,1.0
1276,0.0,0.22891566265060245,0.43333333333333335,0.41666666666666663,0.035391055884111906,0.8,0.8,0.25,0.0,0.0,0.0,0.4,0.0,0.25,0.2,0.0,0.0,0.25,0.0,0.0,0.0,0.3333333333333333,0.0,0.25,0.2,0.0,0.0,0.0,0.0,1.0
12912,1.0,0.3493975903614458,0.4444444444444444,0.16666666666666666,0.049737524087979275,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,1.0,0.0,0.0
10247,1.0,0.37349397590361444,0.7222222222222222,0.05555555555555555,0.05235120827518994,1.0,0.25,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.2,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.2,0.0,1.0,0.0,0.0
13337,1.0,0.4337349397590361,0.23333333333333328,0.1388888888888889,0.028050590293928725,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.25,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.2,0.0,1.0,0.0,0.0
4432,0.0,0.24096385542168677,0.37777777777777777,0.41666666666666663,0.007080573829195,1.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.4,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.4,0.25,0.0,1.0,0.0
3644,0.0,0.15662650602409642,0.38888888888888884,0.3611111111111111,0.007161222059221926,0.75,0.25,0.0,0.25,0.0,0.0,0.2,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,1.0
4143,1.0,0.674698795180723,0.6777777777777777,0.16666666666666666,0.05760810980426903,0.5,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.0,0.0,1.0,0.0,0.0
2878,0.0,0.891566265060241,0.08888888888888885,0.1111111111111111,0.003582740824418013,0.8,0.0,0.0,0.0,0.25,0.0,0.2,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.2,0.0,0.0,0.0,1.0
12394,1.0,0.3012048192771084,0.011111111111111072,0.0,0.0,0.6666666666666666,0.0,0.25,0.0,0.0,0.25,0.2,0.0,0.0,0.2,0.4,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,1.0,0.0,0.0
6493,0.0,0.49397590361445787,0.7000000000000001,0.1388888888888889,0.040100117394289765,0.75,0.5,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0
13367,0.0,0.40963855421686746,0.18888888888888888,0.19444444444444442,0.005496331032911538,1.0,0.3333333333333333,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.4,0.0,0.0,1.0,0.0
10478,0.0,0.5060240963855421,0.011111111111111072,0.19444444444444442,0.021263871353578313,0.2,0.2,0.25,0.0,0.25,0.25,0.2,0.0,0.0,0.2,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10453,1.0,0.6265060240963856,0.8111111111111112,0.3333333333333333,0.054660331804992586,0.8,0.8,0.0,0.5,0.0,0.0,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0
5240,1.0,0.3012048192771084,0.33333333333333337,0.2777777777777778,0.03407978381730791,1.0,0.8,0.0,0.0,0.25,0.0,0.4,0.0,0.0,0.0,0.2,0.25,0.0,0.0,0.25,0.0,0.6666666666666666,0.0,0.0,0.0,0.2,0.25,1.0,0.0,0.0
13757,1.0,0.048192771084337366,0.14444444444444443,0.19444444444444442,0.025655873353394785,0.6666666666666666,1.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10488,1.0,0.4698795180722891,0.28888888888888886,0.4444444444444444,0.03283994506833234,1.0,0.6,0.25,0.25,0.25,0.0,0.0,0.0,0.25,0.2,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.25,0.2,0.0,0.0,1.0,0.0,0.0
6937,0.0,0.10843373493975902,0.0222222222222222,0.1388888888888889,0.006591800119609277,0.5,0.16666666666666666,0.0,0.0,0.25,0.0,0.2,0.0,0.25,0.0,0.4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.2,0.25,0.0,0.0,1.0
7240,0.0,0.32530120481927716,0.3666666666666667,0.1388888888888889,0.01375506678184597,0.4,0.4,0.25,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0
9945,1.0,0.19277108433734944,0.2777777777777778,0.1111111111111111,0.005797727423749087,0.3333333333333333,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.2,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.0,0.0
13389,0.0,0.7951807228915664,0.25555555555555554,0.3333333333333333,0.026845637583892627,1.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.25,0.0,1.0,0.0
10160,0.0,0.4337349397590361,0.6777777777777777,0.1388888888888889,0.0638536336855162,0.75,0.75,0.0,0.0,0.25,0.25,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2593,1.0,0.3132530120481928,0.6333333333333333,0.2222222222222222,0.043679535738808783,1.0,0.75,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.2,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.2,0.0,0.0,1.0,0.0,0.0
11309,0.0,0.22891566265060245,0.48888888888888893,0.4444444444444444,0.044813332004341386,0.5,0.6666666666666666,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.2,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.2,0.0,0.0,0.0,1.0
2393,0.0,0.5662650602409639,0.19999999999999996,0.16666666666666666,0.004256465915047881,0.8333333333333334,0.16666666666666666,0.0,0.0,0.25,0.0,0.0,0.75,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.4,0.0,0.0,0.0,1.0
523,1.0,0.3975903614457831,0.4111111111111111,0.5,0.008883326811428347,0.5,0.5,0.0,0.0,0.0,0.75,0.0,0.25,0.0,0.2,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.2,0.0,0.0,1.0,0.0,0.0
6376,0.0,0.6867469879518072,0.14444444444444443,0.4722222222222222,0.006151148079671765,1.0,0.75,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.2,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.2,0.0,0.0,1.0,0.0
6981,1.0,0.9518072289156627,0.4555555555555556,0.08333333333333333,0.0369016767448557,0.5,0.3333333333333333,0.0,0.0,0.25,0.0,0.2,0.0,0.25,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.2,0.0,1.0,0.0,0.0
6677,0.0,0.6265060240963856,0.09999999999999998,0.1388888888888889,0.004877400491727026,0.6,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,1.0
3900,1.0,0.14457831325301204,0.011111111111111072,0.3611111111111111,0.021500704536122177,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14086,0.0,0.27710843373493976,0.4,0.3611111111111111,0.0315243708160181,0.8,0.6,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.2,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.2,0.0,0.25,0.0,0.0,1.0
12891,0.0,0.4698795180722891,0.4111111111111111,0.16666666666666666,0.04317747210962707,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,1.0,0.0
